State,County,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
GA, Emanuel County ,13.72935,9.22382,13.94635,9.25241,18.53654,4.592,0,0,17.84042,0,4.42302,4.4287,4.37598,0,0,4.41326
GA, Evans County ,0,9.35366,0,27.22323,0,0,0,9.17515,36.29764,9.07771,0,0,9.37734,9.27558,0,0
GA, Fannin County ,5.01153,0,4.75263,18.67065,0,9.01957,8.78812,8.62627,4.27058,4.22636,12.66411,12.75781,17.03868,12.65075,16.87123,4.11777
GA, Fayette County ,3.25828,3.18857,4.17942,6.1454,4.0224,6.86537,3.8425,3.80992,2.85193,1.89586,0.93464,3.73106,4.65276,4.61736,4.56413,4.523
GA, Floyd County ,7.70611,6.58032,0,9.62166,3.19101,6.36051,2.10161,9.44307,3.12754,4.15011,5.18548,9.35415,6.24577,5.20801,5.20503,5.19195
GA, Forsyth County ,3.98406,3.68694,3.45432,2.44503,2.31412,2.90607,2.71687,3.81852,2.40474,2.32568,2.82853,4.93554,1.59904,3.59378,6.87356,1.41426
GA, Franklin County ,0,4.83022,4.77509,4.71854,0,4.60299,9.10913,4.50552,8.98715,18.05706,9.06002,0,13.66431,13.57589,0,0
GA, Fulton County ,6.12602,5.12062,3.5573,5.538,4.32376,4.15274,4.73271,3.56597,2.58807,5.19044,4.10374,3.5815,3.07591,3.66232,3.11764,3.67135
GA, Gilmer County ,0,0,4.01284,7.82014,0,18.65115,7.22935,7.14388,3.54472,0,7.0624,0,17.72421,3.49736,6.92833,6.80828
GA, Glascock County ,0,0,0,75.64297,0,0,0,0,0,0,0,32.11304,0,0,33.0142,32.95979
GA, Glynn County ,8.86315,5.83448,4.32227,11.36509,4.19727,6.8881,5.34259,2.61393,5.12735,8.86682,11.27947,4.98542,9.87337,3.67643,7.28571,4.78274
GA, Gordon County ,2.2522,4.37092,4.26085,0,6.06968,5.92862,3.83428,1.87234,5.49783,7.28001,5.4339,10.81627,7.18468,0,3.58423,8.87737
GA, Grady County ,4.23298,0,8.46203,12.64969,12.58389,12.48387,4.10105,0,8.088,0,7.98403,7.94628,0,11.91516,3.95804,7.96052
GA, Greene County ,13.89951,27.20533,6.67379,0,19.56947,6.45203,12.83121,12.63983,6.30159,12.55178,6.24922,6.21697,12.36935,6.14137,0,0
GA, Gwinnett County ,3.35805,2.09669,1.4019,3.46704,3.63653,2.67238,2.29647,2.8791,2.94599,2.26052,2.10327,2.18304,3.57416,2.80251,2.85578,3.24775
GA, Habersham County ,8.3114,2.709,0,2.62805,0,7.66186,2.46208,2.38863,4.70035,2.32845,9.28484,4.6408,13.80008,4.62075,4.57792,15.93589
GA, Hall County ,4.96479,4.10543,5.99085,3.90724,6.39448,4.34839,4.80411,5.79892,5.0768,3.36129,2.2222,3.82769,4.86673,2.66847,4.73149,4.13957
GA, Hancock County ,9.93443,9.97805,10.17397,10.2417,0,20.75981,0,10.11225,10.19576,31.55238,0,10.65757,11.04972,11.20323,0,0
GA, Haralson County ,3.87777,7.62428,3.74869,0,3.62043,0,10.66818,7.00329,10.47303,3.47536,3.47427,14.0277,7.04473,7.03111,6.99203,3.46548
GA, Harris County ,0,12.22145,0,3.80865,3.67918,3.54988,10.24275,0,3.24602,3.17521,6.21929,6.17951,6.1329,6.12895,3.04386,6.02192
GA, Hart County ,4.33915,17.35433,0,4.27314,16.69031,0,4.03812,8.03406,7.95608,7.96559,11.90004,7.85268,15.63599,3.91727,7.86813,15.68258
GA, Heard County ,0,8.95015,0,0,0,26.43172,0,8.60733,16.93624,0,0,0,0,0,17.20726,8.67905
